street_fi,street_sv,lono,hino
Aitakatu,Staketgatan,1,20
Alajepuantie,Ytterjeppovägen,3,880
Aurinkorinne,Solliden,1,5
Bjonsinkuja,Bjonsgränd,1,11
Bockmöllerinkatu,Bockmöllergatan,1,18
Bonskogintie,Bonskogsvägen,1,154
Bonäsintie,Bonäsvägen,105,224
Brahenkuja,Brahegränd,1,
Broasintie,Broasvägen,7,33
Bådankaarre,Bådasvängen,5,410
Conradikatu,Conradigatan,8,
Dalabackantie,Dalabackavägen,124,537
Drakasintie,Drakasvägen,17,109
Eteläinen Rengastie,Södra Ringvägen,,
Fläskesnabbankuja,Fläskesnabbgränd,,
Forsbackankuja,Forsbackgränd,1,8
Forsbackanpolku,Forsbackastigen,1,5
Forsbackantie,Forsbackavägen,5,42
Forsbyn Kylätie,Forsby Byväg,6,301
Forsbynkuja,Forsbygränd,3,60
Frihemmintie,Frihemsvägen,1,13
Frillmossantie,Frillmossavägen,1,38
Frostasintie,Frostasvägen,24,26
Hakakatu,Hagagatan,1,18
Hallituskatu,Residensgatan,2,12
Haraldinkierros,Haraldsrundan,5,86
Haukkatie,Hökvägen,,
Hiekkatie,Sandvägen,4,
Honkakuja,Furugränd,1,6
Högbackantie,Högbackavägen,4,23
Itäinen Jepuantie,Östra Jeppovägen,634,
Itäinen Jokitie,Östra Åvägen,3,877
Itälä,Östanlid,1,8
Jeansborginkatu,Jeansborgsgatan,3,
Jeansborgintie,Jeansborgsvägen,1,29
Joensuunkuja,Åminnegränd,1,
Joensuuntie,Åminnevägen,1,275
Jokikuja,Älvgränd,1,4
Jouperinkatu,Joupersgatan,1,14
Juuttaantie,Juthasvägen,1,426
Jöns Draken Tie,Jöns Drakes Väg,1,29
Kaarleporinkatu,Karleborgsgatan,1,34
Kalastajankuja,Fiskaregränd,3,
Kalliokuja,Berggränd,5,13
Kalliopolku,Bergstigen,3,6
Karl Grönforsintie,Karl Grönforsväg,2,26
Karlmaninkatu,Karlmansgatan,1,7
Kaukokuja,Fjärrgränd,2,
Kiekkokuja,Diskusgränd,3,11
