street_fi,street_sv,lono,hino
Ala-Murtolantie,,15,
Asematie,,1,14
Asevelitie,,2,8
Ervintie,,5,
Haapalammentie,,24,138
Haapaojantie,,8,108
Haarajärventie,,80,374
Hakamaantie,,36,
Halkokangas,,81,
Halkokankaantie,,34,
Hanhelantie,,19,187
Hanhisaarentie,,25,
Hankakoskentie,,45,75
Hassuperä,,44,70
Haukkalantie,,124,238
Heikintie,,1,5
Heinämäentie,,1,452
Hemmintie,,1,21
Hepolehto,,34,42
Hiilitie,,1,6
Hilleritie,,1,6
Hirvenhiihtäjäntie,,1,8
Hirvilahdentie,,,
Hirvimäentie,,10,62
Hohti,,,
Hokantie,,42,104
Honkaniementie,,31,224
Hopearinteentie,,,
Hoskelintie,,13,20
Huikunmäki,,,
Hyrräläntie,,47,
Hätäläntie,,1,3
Ihakintie,,8,76
Ilvestie,,1,19
Imatranraitti,,1,3
Imatrantie,,1,19
Jokelantie,,,
Jukolanpihatie,,12,48
Jussilanperäntie,,,
Jussilantie,,,
Justeeritie,,2,
Järvenpääntie,,75,
Kaipomäki,,,
Kaivannontie,,3,
Kalliokoskentie,,,
Kangastie,,1,6
Kankaanperäntie,,40,60
Kantolantie,,2,
Kanttorila,,,
Karellintie,,26,46
Karhuojantie,,6,68
Karhutie,,3,6
Karikko,,,
Karikonkylä,,,
Karikontie,,1,681
Kaunikintie,,10,131
Kaunikkilammentie,,6,
Kaunistonlinja,,,
Kaura-Ahontie,,21,
Kauramäentie,,13,87
Keinolantie,,,
Kelantie,,10,239
Kelkkalantie,,98,172
Kettulantie,,6,78
Kettutie,,2,
Kierreniementie,,41,
Kiilatie,,1,8
Kirjakantie,,,
Kirkkotie,,1,18
Kirkonkylä Saari,,,
Kirrinpolku,,1,5
Kirrintie,,1,237
Kiviniementie,,,
Koisjärventie,,,
Koivurannantie,,25,49
Koivutie,,2,18
Koluntie,,25,137
Koppelotie,,1,12
Korpiraitti,,19,41
Koskelantie,,20,
Koulutie,,1,16
Kruunuhaantie,,20,303
Kuitulantie,,1,901
Kuivasmäentie,,56,205
Kuivasmäki,,,
Kulhajoentie,,4,75
Kulmala,,,
Kulmalantie,,1,4
Kummuntie,,47,
Kuuselantie,,11,49
Kynnääntie,,45,85
Kärppätie,,3,5
Laajalantie,,34,
Laavutie,,21,
Lahnalantie,,147,
Laiduntie,,1,8
Laitatie,,2,5
Lammasmäentie,,17,135
Lammintauksentie,,34,120
Lampiraitti,,2,4
Lapinmäentie,,10,131
Lapintie,,1,5
Lehmikalliontie,,1,143
Lehtomäki,,,
Lehtotie,,2,48
Lempaatmäentie,,209,
Lepistöntie,,27,157
Leppäläntie,,2,
Leppämäentie,,48,168
Leppätie,,1,3
Leväntie,,24,52
Litma,,,
Loukkutie,,2,6
Luiskala,,12,
Lumikkotie,,,
Luomalantie,,1,7
Lähdeahontie,,,
Lähdetie,,1,5
Majavatie,,2,17
Mannintie,,4,38
Mansikkalahdentie,,67,
Mataraniementie,,37,221
Matkailutie,,1,5
Matolammentie,,1,19
Mattilantie,,10,42
Maunontie,,1,3
Mellerintie,,38,76
Mestarintie,,2,4
Metsotie,,1,14
Metsä-Piesalantie,,494,644
Metsäkulma,,,
Metsäkulmantie,,7,543
Metsäraitti,,8,42
Metsätie,,,
Miilukankaantie,,1,
Miilutie,,2,4
Mommiontie,,59,
Murtolantie,,58,333
Murtoniementie,,23,800
Mustaseläntie,,2,10
Muuntajantie,,1,
Myyrätie,,5,7
Mäkeläntie,,25,211
Mäkirinne,,2,22
Mäkitie,,1,5
Mäntyraitti,,2,4
Mäyrätie,,1,
Naulajärvenpolku,,,
Naulaperäntie,,,
Naulasuontie,,,
Niittytie,,1,6
Nousutie,,1,16
Nuottiniemi,,49,125
Nättilänlahti,,,
Näätätie,,1,9
Oiniementie,,5,32
Oiniemi,,,
Olkkolantie,,1,20
Opettaja-Asuntola,,,
Oppilasasuntola,,2,
Ossintie,,3,5
Pajulammentie,,,
Pajulantie,,,
Pajutie,,1,6
Pakola,,,
Pakolantie,,26,203
Palvalahdentie,,2,38
Pamppulantie,,1,4
Papintie,,2,8
Paronintie,,2,12
Parrutie,,1,7
Pekantie,,2,12
Peltola,,21,
Peltosaarentie,,8,17
Pengerjoentie,,209,500
Penkkalantie,,39,435
Permitie,,2,12
Peräläntie,,75,92
Perätie,,1,24
Petäjälahdentie,,26,
Petäjävedentie,,560,608
Petäjävesi,,,
Pien-Hirsikangas,,64,
Piesala,,80,
Piesalankyläntie,,,
Piesalantilantie,,2,19
Piesaskyläntie,,24,504
Pihlajatie,,1,4
Piilutie,,2,6
Piispantie,,1,13
Pilketie,,1,3
Pistotie,,1,6
Pohjolanmäentie,,2,379
Pohkalantie,,18,272
Pontikkalantie,,,
Poste Restante,,,
Puistotie,,1,10
Punaisenahontie,,,
Puolukkapolku,,20,36
Puttolanraitti,,8,
Puusepäntie,,21,29
Pyhäniementie,,,
Pyhäsuontie,,,
Pyytie,,1,6
Rajatie,,28,114
Rantakalliontie,,3,12
Rantapellontie,,5,17
Rantatie,,1,16
Ratapolku,,,
Rautakyläntie,,1,
Riekkotie,,1,14
Riihentaustantie,,11,23
Ristikankaantie,,72,347
Ristiläntie,,5,
Ristontie,,2,8
Ritarintie,,1,6
Ritoniementie,,26,376
Riuttakoskentie,,3,59
Riuttakoski,,57,
Rohulantie,,7,136
Rukoilantie,,1,23
Ruoppaantie,,25,475
Ruutikellarintie,,1,20
Ryskäläntie,,71,113
Rämälä,,,
Saarijärventie,,102,
Sahilantie,,2,81
Sahitie,,2,7
Salmelanpirtintie,,10,
Salmelantie,,25,
Salmijärventie,,31,411
Sammakkosuontie,,,
Saratie,,1,5
Saravantie,,2,30
Sarvenperäntie,,,
Saukkotie,,1,14
Siltaniementie,,1,6
Siltatie,,1,23
Sirsanniementie,,38,
Sivulantie,,4,6
Sivusentie,,6,
Soidintie,,1,14
Suntiolahdentie,,11,13
Suonpääntie,,,
Suonsyrjäntie,,83,392
Susitie,,1,29
Suutarintie,,1,21
Syrjäharjuntie,,2,
Syrjäpurontie,,24,66
Sähkötie,,24,
Taipale,,16,20
Tallaankorventie,,84,
Tallaantie,,70,77
Tammelantie,,13,63
Tammitie,,10,
Teeritie,,1,15
Teollisuustie,,1,15
Tervalantie,,16,37
Tervatie,,2,14
Tiilimaantie,,128,445
Toivolantie,,47,
Toppala,,,
Toppalantie,,109,196
Torkkeli,,,
Torpparintie,,,
Tulikankaantie,,,
Tuomitie,,1,
Turvetie,,38,38
Tuulensuuntie,,30,169
Tähtiniemenraitti,,1,5
Ulkolantie,,241,393
Urheilutie,,2,16
Urrianperäntie,,23,447
Urriantie,,9,594
Uusi-Niiles,,28,
Vanhankirkontie,,1,7
Varastotie,,2,
Varjolantie,,6,18
Vehkalantie,,7,170
Venkkalantie,,194,238
Verkkalantie,,3,607
Viiriäisentie,,1,10
Vitkalantie,,75,
Vuorelantie,,,
Vuorilammentie,,64,168
Vuoritie,,1,17
Väinöntie,,1,3
Väliläntie,,16,48
Vänkäritie,,1,9
Ylä-Taipale,,37,
