street_fi,street_sv,lono,hino
Heinäsentie,,21,33
Henneläntie,,13,27
Karkiantie,,67,
Kirvesmäentie,,32,62
Kivivaarantie,,13,180
Kotakummuntie,,37,
Käenpolku,,61,93
Käyrämöniemenkuja,,3,14
Käyrämöniemenpolku,,1,
Käyrämöniementie,,115,139
Lapintie,,29,47
Mukkaniementie,,74,175
Niesijoentie,,,
Niesiniementie,,16,148
Niesintie,,3,2175
Onnelanmutka,,18,37
Riippusillantie,,7,29
Rojottilammentie,,25,
Sodankyläntie,,5733,6997
Säynäjäntie,,234,244
Törmäsentie,,194,214
Vasakairantie,,44,
