street_fi,street_sv,lono,hino
Ainonpolku,,1,10
Akilantie,,4,10
Annelintie,,6,
Antinkuja,,1,3
Erkkilänkuja,,1,50
Eskonkuja,,1,7
Hakatie,,1,10
Heimokuja,,1,
Helisevänkartano,,,
Hiljasentie,,15,89
Huhdintie,,3,250
Huilankuja,,2,4
Hyötiläntie,,7,98
Härkitie,,1,7
Järvenpääntie,,4,81
Kalevanpolku,,2,9
Kallismaantie,,11,31
Kanneltie,,2,10
Kantatie,,278,340
Karilantie,,1,41
Karjakuja,,4,10
Karjalantie,,1,16
Katilantie,,3,8
Kepolankuja,,100,110
Kepolanrivi,,,
Ketjukuja,,,
Ketjutie,,4,
Kirkkosaarentie,,1,190
Koivistontie,,4,
Koivukuja,,,
Koivukulmantie,,14,311
Koivuniementie,,7,
Kokemäentie,,1,550
Kookantie,,1,
Koskelantie,,1,6
Kotimäentie,,3,18
Kuokkamaantie,,1,11
Kuoppamäentie,,1,91
Köyliöntie,,1,501
Laidunkuja,,1,9
Linjatie,,31,166
Lintumäentie,,10,41
Luodonpää,,112,138
Luvalahdentie,,1,323
Maammontie,,1,3
Maijantie,,76,100
Markuntie,,12,16
Martinkuja,,1,3
Matinkuja,,1,5
Maunontie,,7,11
Maurinkuja,,1,6
Mäntyläntie,,2,70
Nummentie,,,
Ojalantie,,1,11
Pajulanraitti,,5,36
Pajulantie,,8,183
Pappilankuja,,,
Pappilantie,,1,146
Piltinkuja,,2,4
Pispantie,,25,71
Prunnintie,,1,5
Prättä-Maijantie,,2,25
Pyhän Henrikintie,,1170,1240
Rantavainiontie,,52,54
Ristolantie,,5,15
Salattimentie,,2,267
Sauramontie,,5,97
Savelantie,,8,28
Siniveräjäntie,,1,139
Sointulantie,,3,5
Solatie,,10,124
Suojoentie,,36,113
Säkyläntie,,10,
Taatontie,,1,5
Tapaninkuja,,1,3
Tervatie,,1,8
Tiurintie,,1,9
Topintie,,1,7
Vanhamyllyntie,,8,46
Vellamontie,,1,
Vesannontie,,2,
Vinnarinhaara,,3,55
Vinnarintie,,7,157
Väinöläntie,,1,37
Väinönkuja,,1,3
Yhdystie,,32,118
Yrjönkuja,,3,
