street_fi,street_sv,lono,hino
Antiaistentie,,737,
Granbackantie,,1,92
Harjutie,,35,47
Heinlahdenpolku,,11,
Itätie,,4,10
Jäljäntie,,5,48
Kaakantie,,1,
Kittislammentie,,150,250
Koivukuja,,5,
Kouvoonholmantie,,,
Kuikkatie,,1,8
Kuusistontie,,53,69
Kärköläntie,,1613,
Liesjärventie,,27,158
Mangårdintie,,1,43
Menninkäisentie,,,
Mutkatie,,52,74
Pitkänokka,,31,42
Porintie,,2607,2697
Puistolantie,,101,
Puttikarintie,,75,
Rimpinraitti,,27,47
Ränänokka,,47,
Salakkatie,,,
Salovedenkuja,Salovesigränden,4,8
Salovedenraitti,Salovesistigen,2,7
Salovedentie,,6,222
Seterinkulmantie,,5,565
Tammenharjuntie,,31,37
Tamminiementie,,10,
Tuomitie,,,
Upintie,,2,21
Uudenkylänlahdentie,,18,28
Vuohitie,,20,34
Vähävedentie,,415,427
