street_fi,street_sv,lono,hino
Aapatie,,1,22
Aittolammentie,,1,30
Ajajantie,,1,12
Hevostie,,2,6
Härkätie,,1,39
Jynkänniemi,,37,
Jääskelänkatu,,1,23
Kahakuja,,1,13
Katraantie,,1,21
Katvekuja,,1,8
Kermatie,,1,29
Kilinkuja,,2,18
Kirnukuja,,1,20
Kisällinkatu,,1,19
Kisällinkuja,,4,18
Kolmisopenranta,,3,22
Kolmisopentie,,1,18
Korpitie,,1,51
Kotokuja,,1,14
Kulmalantie,,21,25
Laiduntie,,1,34
Lampaankuja,,1,24
Leirikyläntie,,1,177
Lesekuja,,1,12
Levänen,,,
Leväsenkuja,,1,12
Leväsentie,,9,56
Luolatie,,1,49
Maitotie,,1,13
Myllärintie,,1,63
Mähöläntie,,30,
Neulalammentie,,2,28
Neularanta,,1,6
Neulasuontie,,2,26
Norokuja,,1,3
Notkotie,,4,16
Nurmirannantie,,1,12
Nurmiranta,,,
Oppipojankuja,,1,15
Papinsalon Haapanansaaret,,4,28
Papinsalon Luukkonen,,8,48
Papinsalon Suuri-Tervo,,102,
Parvialantie,,12,
Petosenkatu,,1,33
Petosenkuja,,1,4
Poikkikatu,,1,24
Rahkakatu,,1,46
Rasinkuja,,2,5
Rasinmäenkatu,,1,13
Rauhalahdentie,,2,26
Ryhmäpuutarhatie,,7,75
Seiväskuja,,1,12
Siiviläkuja,,1,18
Sirppikatu,,2,25
Soikkokuja,,2,12
Suokuja,,1,5
Suoranta,,1,5
Suvannontie,,1,12
Taipaleenkuja,,,
Tammentie,,1,14
Tarhakaari,,1,12
Tarhakuja,,1,10
Tuuttikuja,,2,7
Uuhikuja,,3,
Vaivasentie,,1,17
Varsanpolku,,2,12
Vasikankuja,,3,13
Vihurinkuja,,1,9
Vihurintie,,1,15
Viikatekuja,,1,19
Vitostie,,1605,
Voutilantie,,8,20
Vuohikuja,,2,
Yötarhankuja,,1,
Yötarhantie,,1,27
