street_fi,street_sv,lono,hino
Aaronraitti,,27,
Aarontie,,3,9
Aatami,,2,
Aatintie,,1,12
Alalahdentie,,4,20
Eeva,,1,4
Eevastiinantie,,2,16
Eräkatu,,1,22
Hakapellontie,,1,53
Hamarintie,,25,36
Hauskalantie,,1,9
Helkantie,,1,6
Helvintie,,1,5
Hovilantie,,1,4
Huutlammentie,,17,46
Jyväsentie,,1,
Kaltiokuja,,3,7
Keijunpolku,,3,7
Keljonkankaantie,,1,
Keljonlahdentie,,3,272
Kitukankaantie,,22,116
Korkeakoskentie,,1,42
Kylmälahdentie,,4,13
Kyöpelinkuja,,2,7
Lahdentie,,2,4
Laurinpolku,,1,5
Lystilänkatu,,2,6
Lähteenmäentie,,,
Länsi-Päijänteentie,,1,18
Mariankuja,,1,6
Myllyjärventie,,10,21
Niilonkuja,,2,6
Nivankuja,,1,4
Nummipolku,,1,11
Ohjelmakaari,,2,16
Otontie,,2,10
Pellonpää,,3,7
Peltokatu,,1,29
Pirttijärventie,,2,4
Pirttikatu,,1,7
Porepolku,,1,
Päätekuja,,1,12
Raimonkuja,,1,6
Riihitie,,2,15
Ristonmaantie,,1,15
Ristonmäenrinne,,1,19
Ristontie,,1,11
Roninmäentie,,1,31
Roninrinne,,1,5
Ronsuntaipaleentie,,204,757
Ränssintie,,3,14
Salontaipaleentie,,6,
Sippulantie,,73,
Survontie,,1,9
Taka-Keljontie,,383,687
Tallimäentie,,10,44
Tarhamäentie,,1,11
Teivaalantie,,1,18
Tervalankatu,,2,10
Tervalantie,,2,10
Tienristi,,1,5
Tikka-Mikonmutka,,2,35
Tikka-Mikontie,,3,
Topiaksentie,,2,19
Tupakatu,,1,7
Tylsäläntie,,4,31
Valkolantie,,2,37
Vähämäentie,,48,78
Välipolku,,2,8
Ylistönmäentie,,1,36
Ylä-Sallaantie,,9,49
Ylälahdentie,,1,22
