street_fi,street_sv,lono,hino
Alhontie,,2,72
Hakrintie,,7,221
Hepoalhontie,,26,50
Hepomäentie,,1,60
Hillintie,,5,150
Hylsytie,,,
Ihamontie,,2,6
Jalaskiventie,,6,
Kaittealhontie,,18,38
Kallenmäentie,,27,269
Kodisjoentie,,355,924
Koijärventie,,195,272
Koivupuistontie,,8,16
Kuusirinteentie,,1,21
Kuusmontie,,5,91
Kylänpääntie,,10,17
Leilisuontie,,2,92
Lonkintie,,5,95
Lunnintie,,99,278
Luolatie,,12,14
Muinantie,,4,10
Mäkipääntie,,7,26
Niemenmaantie,,154,192
Nihattulantie,,379,487
Nällimäentie,,21,90
Ojanteentie,,1,176
Pitkäjärventie,,59,125
Riita-Alhontie,,56,
Ristinperkontie,,13,64
Ruoholantie,,29,33
Rustilantie,,21,21
Saluksentie,,32,189
Sarakedontie,,7,26
Siimeksentie,,15,34
Soukaistentie,,5,231
Suoniityntie,,6,8
Tiililäntie,,9,15
Uudenmaantie,,3,52
Vasaraistentie,,4,202
Virtaniementie,,43,45
Vuokkorinteentie,,15,20
Vähäjärventie,,5,67
Wahlqvistintie,,69,
