street_fi,street_sv,lono,hino
Aapontie,,1,20
Aarnenpolku,,2,
Ainonpolku,,1,5
Ainontie,,1,33
Ajurintie,,2,22
Albertinkatu,,1,34
Ali-Haakkointie,,1,25
Amiraalinkierto,,4,15
Ampeerikuja,,1,5
Annantie,,1,17
Ansatie,,1,13
Apollokaari,,2,12
Apollopolku,,,
Asemantie,,1,61
Britanpolku,,15,
Eerontie,,1,13
Elokuja,,1,8
Enäjärvenkuja,,1,
Enäjärventie,,3,10
Erämaantie,,5,113
Haakkoinkuja,,1,3
Haakkoinrinne,,3,
Haanperäntie,,4,30
Haapakyläntie,,2,32
Haapaniementie,,4,23
Haapatie,,10,30
Haltijapolku,,2,9
Hannankatu,,1,24
Harjusuonkuja,,11,23
Harjusuontie,,23,85
Harjutie,,1,37
Haulikuja,,2,4
Hemminpolku,,1,4
Hevoskastanjanpolku,,2,8
Hiidenkallio,,7,23
Hiidenlinnantie,,35,65
Hiidenmäenkuja,,15,37
Hiidenmäentie,,2,272
Hiidenpolku,,2,4
Hiidenrannantie,,9,31
Hiidenvedentie,,3,
Hirninkuja,,1,4
Honkatie,,14,16
Hopeaniementie,,9,50
Hopeasepäntie,,1,21
Huhdanmäentie,,1,115
Huhdanpaju,,2,12
Huhtatie,,1,8
Hurrinpolku,,2,20
Hurrintie,,27,84
Hynnäläntie,,5,165
Hynnämäki,,10,44
Härköilänsyrjä,,1,7
Härköiläntie,,3,31
Höytiönkalliontie,,1,63
Höytiönnummentie,,3,36
Ilmarisentie,,1,37
Isoniityntie,,,
Itä-Oinasjoentie,,47,210
Jahtikuja,,3,5
Jahtimiehentie,,2,9
Jokipellonpolku,,2,30
Jokipellontie,,27,
Joukolankuja,,1,3
Joukolanmutka,,6,36
Joukolanrinne,,,
Joukolantie,,1,5
Juhanintie,,10,22
Justeerintie,,1,15
Juurakkotie,,1,8
Juurikuja,,2,4
Juuritie,,1,8
Jäähykuja,,3,7
Kaisantie,,2,10
Kalervonkuja,,2,
Kalevankuja,,3,
Kalkkilantie,,1,18
Kalkkimäentie,,1,11
Kanervatie,,2,13
Kansakoulukatu,,10,
Kantatie,,25,
Kappelitie,,1,7
Karhulanrinne,,4,16
Karhumäenkuja,,1,
Karhumäenpolku,,2,12
Karhumäentie,,7,
Kaskipolku,,1,5
Katriinaperinpolku,,3,
Katriinaperintie,,2,11
Kattilamäentie,,8,207
Kaukoilankuja,,3,47
Kaukoilantie,,2,172
Kehätie,,372,980
Keijunpolku,,5,
Kelomäki,,2,4
Kelorinne,,1,5
Keroinmäentie,,31,110
Keskikuja,,2,4
Kirstinkuja,,2,11
Kivelöntie,,1,8
Kivipellonpiha,,,
Kivipellonpolku,,2,
Koivikkomäki,,2,45
Koivuharjunkuja,,9,
Koivuharjuntie,,34,76
Koivukuja,,2,14
Koivumetsänkaari,,1,24
Konstankuja,,5,31
Kopunkuja,,2,10
Kopuntie,,5,34
Kostila,,,
Kotikallionkaari,,2,8
Kotikyläntie,,3,22
Kotilehdonpolku,,15,25
Kotiniitynkuja,,2,6
Kotipellonreuna,,5,11
Kotirinteentie,,1,24
Kotitalonkuja,,1,3
Koukkaritie,,2,
Kovannokantie,,7,48
Kreivinkuja,,17,59
Kreivintie,,1,290
Kuikuntie,,10,22
Kultasepänkuja,,3,7
Kultasiivenkuja,,1,7
Kumpulantie,,4,122
Kuoppamäentie,,3,20
Kuoppanummentie,,1,22
Kuormakuja,,1,6
Kuormatie,,3,14
Kuuselankuja,,15,34
Kuuselantie,,10,51
Kyllikinkuja,,1,7
Kytötie,,7,67
Kyöstinpolku,,4,6
Käppöstie,,1,30
Köykkälä,,,
Lammenlinnantie,,7,12
Lamminpää,,,
Lankilankuja,,14,24
Lankilantie,,77,135
Lansetintie,,14,14
Latvakuja,,2,12
Laurinpolku,,1,6
Leivosentie,,9,52
Lemminkäisenkuja,,1,9
Lemminkäisentie,,1,13
Lentokentäntie,,5,
Lentäjänkuja,,1,4
Lentäjäntie,,1,16
Leppärlä,,,
Leppärläntie,,1,84
Liekokuja,,3,6
Liisankuja,,1,6
Liitokuja,,1,4
Lillikuja,,1,
Linnankaari,,1,11
Linnanniitunpolku,,3,18
Linnanniituntie,,6,71
Linneankuja,,6,14
Linnustajantie,,1,15
Lohjantie,,2,56
Loiskaajantie,,1,18
Luotikuja,,1,
Lusila,,,
Lusilantie,,64,420
Lustotie,,2,28
Lähdekedontie,,1,26
Lähderinteentie,,1,36
Maaniituntie,,60,62
Majatuvankuja,,1,7
Mannilantie,,2,96
Mansikka-Ahontie,,1,12
Mansikkakuja,,1,8
Marjatie,,2,23
Marjonniementie,,131,
Martankuja,,1,4
Matinkuja,,1,4
Meritie,,1,10
Meritienahde,,1,18
Mesikuja,,2,8
Metsäpirtintie,,82,130
Metsätie,,4,28
Mielikintie,,1,5
Morontie,,50,
Mustakalliontie,,9,81
Mustakorventie,,87,96
Mustankorventie,,87,98
Mustikkatie,,1,17
Mustionkuja,,9,25
Mustionmäki,,4,19
Mustiontie,,7,92
Myllylammenpolku,,4,30
Myllylammentie,,4,65
Myntintie,,1,25
Mäihätie,,1,16
Mäkelänpolku,,10,28
Mäkipellontie,,1,5
Mäkirinteenkuja,,1,8
Mäntytie,,1,5
Mäyrääntie,,5,210
Naaranpajuntie,,1,32
Nallikuja,,2,11
Narikkakuja,,3,
