street_fi,street_sv,lono,hino
Assistentintie,,1,4
Biologintie,,1,5
Candelinintie,,1,5
Erkki Koiso-Kanttilan Katu,,1,3
Fyysikontie,,1,8
Geologintie,,1,8
Humanistintie,,1,8
Huvilarannantie,,2,36
Iskontie,,1,36
Kaijonharjuntie,,1,46
Kaijonpolku,,1,3
Kaitoväylä,,5,36
Kalervontie,,1,17
Kalevalankuja,,,
Kalevalantie,,2,21
Kandintie,,1,3
Kannokkotie,,2,17
Kauppalinnankatu,,1,
Kauppalinnankuja,,1,
Kauppaporvarintie,,1,38
Kelotie,,4,39
Kemistintie,,1,6
Kiiminginpolku,,1,23
Kimmontie,,3,8
Kivisillantie,,1,5
Kullervontie,,1,5
Lisensiaatintie,,1,8
Maisterintie,,1,6
Matemaatikontie,,1,6
Matilaisentie,,1,6
Nylanderintie,,1,8
Paavo Havaksen Tie,,3,5
Pentti Kaiteran Katu,,1,
Pinotie,,1,12
Poste Restante,,,
Puulinnankatu,,1,12
Pöllitie,,1,8
Raimontie,,2,
Ranta-Koskelan Tie,,1,14
Ravanderintie,,1,6
Sammonkatu,,3,16
Syynimaanväylä,,4,
Taidonkaari,,1,10
Tapiontie,,3,15
Tellervonkuja,,2,6
Tellervontie,,2,5
Tiedonkaari,,1,17
Tietolinja,,3,5
Tohtorintie,,1,7
Tuulikintie,,3,8
Virkakatu,,1,8
Yliopistokatu,,1,48
