street_fi,street_sv,lono,hino
Adelcrantzinkuja,Adelcrantzgränden,1,
Alkulanpolku,Alkulastigen,5,7
Ampujantie,Skyttevägen,1,35
Asessorinpolku,Assessorsstigen,2,
Backinpolku,Backstigen,,
Bockholmintie,Bockholmsvägen,7,16
Brennerinpolku,Brennerstigen,1,3
Brohagantie,Brohagavägen,2,13
Bäckmanintie,Bäckmansvägen,1,15
Diakoninpolku,Diakonstigen,1,5
Eteläinen Tulli,Södra Tullen,1,
Gripinkatu,Gripgatan,1,4
Gripinpolku,Gripstigen,1,
Heisipuuntie,Olvonvägen,1,19
Hevossaarentie,Hästholmsvägen,1,81
Hiippakunnanpolku,Stiftsstigen,1,7
Huoltokatu,Servicegatan,1,38
Höstvedentie,Höstvesvägen,96,391
Itäinen Aitakatu,Östra Staketgatan,2,23
Itäinen Pitkäkatu,Östra Långgatan,1,7
Itäinen Runsorintie,Östra Runsorvägen,19,375
Juhananpolku,Johanstigen,1,3
Julistajanpolku,Evangeliststigen,1,6
Kaarle Ix:N Katu,Karl Ix:S Gata,7,11
Kanavasillantie,Kanalbrovägen,2,18
Kanttorinkatu,Kantorsgatan,1,4
Kappalaisenkatu,Kaplansgatan,1,6
Kastajanpolku,Döparestigen,1,3
Kastepolku,Daggstigen,1,6
Kauppiaankatu,Köpmansgatan,1,31
Kaurapolku,Havrestigen,3,20
Kiitokaari,Expresskurvan,2,
Kirkkoherrankatu,Kyrkoherdegatan,1,12
Kirkkoväärtinpolku,Kyrkvärdsstigen,1,5
Kirkonmäki,Kyrkbacken,,
Kivimetsäntie,Stenskogsvägen,143,
Kivisaavintie,Stenkarsvägen,9,
Klockarsintie,Klockarsvägen,2,52
Korsholmankatu,Korsholmsgatan,1,23
Kotapakantie,Kåtabacksvägen,2,14
Kotisatamantie,Hemhamnsvägen,6,22
Kråklundinkatu,Kråklundsgatan,2,
Kuningattarenkatu,Drottninggatan,,
Kuningattarenpolku,Drottningstigen,3,
Kuninkaankartanontie,Kungsgårdsvägen,11,97
Kuriirintie,Kurirvägen,3,
Kustaa Iii:N Polku,Gustaf Iii:S Stig,2,13
Kuunkuja,Mångränden,1,15
Kuurakuja,Rimfrostgränden,5,
Kyläniityntie,Byängsvägen,2,17
Lassintie,Lassasvägen,3,24
Latokartanontie,Ladugårdsvägen,,
Lehtikuusentie,Lärkträdsvägen,2,16
Lentokentäntie,Flygfältsvägen,2,174
Lentolinja,Flyglinjen,3,
Lestikuja,Lästgränden,2,
Liikekuja,Affärsgränden,1,7
Liisanlehdontie,Liselundsvägen,1,16
Logistiikkaväylä,Logistikleden,,
Lukkarinkatu,Klockaregatan,1,9
Läntinen Pitkäkatu,Västra Långgatan,2,31
Maununkatu,Magnusgatan,,
Munkinpolku,Munkstigen,2,6
Munkintie,Munkvägen,5,37
Mustanevantie,Svartkärrvägen,1,15
Niittytie,Ängsvägen,1,24
Nosturinkatu,Lyftkransgatan,5,9
Nunnanpolku,Nunnestigen,1,5
Nurmipolku,Grässtigen,1,16
Pappilankatu,Prästgårdsgatan,2,39
Pastorinpolku,Pastorsstigen,1,9
Peikonsaari,Trollholmen,14,14
Piispankatu,Biskopsgatan,20,24
Pikkukotamäki,Lillkåtabacken,1,22
Pilvipolku,Molnstigen,1,4
Pisarapolku,Droppstigen,1,10
Postikatu,Postgatan,1,27
Poutapolku,Sunnanstigen,1,10
Prelaatinpolku,Prelatstigen,1,5
Prinsessankatu,Prinsessgatan,1,6
Puotikuja,Bodgränden,1,
Puutarhakatu,Trädgårdsgatan,1,
Päivärinteentie,Solbacksvägen,5,11
Raekuja,,4,
Ratavallinkuja,Banvallsgränden,,
Reginanpolku,Reginastigen,2,4
Rossinkatu,Rossgatan,1,10
Rovastinpolku,Proststigen,2,30
Runeberginkatu,Runebergsgatan,2,10
Runsorin Puistokatu,Runsorparkgatan,6,
Runsorintie,Runsorvägen,1,290
Rörvikinkuja,Rörvikstået,30,62
Saarnaajankatu,Predikantgatan,1,8
Sabbelinmäki,Sabbelsbacken,4,10
Sadepolku,Regnstigen,1,16
Satamatie,Hamnvägen,,
Seurahuoneenkuja,Socisgränd,1,
Seurakunnanpolku,Församlingsstigen,1,5
Sjöbontie,Sjöbovägen,7,11
Sointulantie,Klangvägen,2,23
Storgårdintie,Storgårdsvägen,4,30
Suntionpolku,Kyrkväktarestigen,2,6
Söderlandintie,Söderlandsvägen,4,61
Södermanintie,Södermansvägen,10,32
Taimitie,Plantvägen,1,12
Tarhaajantie,Farmarevägen,2,89
Thölberginkatu,Thölbergsgatan,5,25
Torikatu,Torggatan,1,16
Tuovilantie,Tobyvägen,200,278
Tuulitie,Vindvägen,2,95
Tähtipolku,Stjärnstigen,3,6
Ukkospolku,,2,9
Urkurinpolku,Organiststigen,1,11
Uusikatu,Nygatan,1,26
Vaasan Lentoasema,Vasa Flygstation,,
Vanha Satamatie,Gamla Hamnvägen,1,17
Vanhan Vaasan Katu,Gamla Vasagatan,30,38
Vanhatie,Gamlavägen,1,95
Varikkokatu,Depågatan,4,6
Vaxlaxintie,Vaxlaxvägen,2,129
Vierinkiventie,Rullstensvägen,1,5
Viirikuja,Vimpelgränden,1,6
Viktoriankatu,Viktoriagatan,1,8
Värnebackantie,Värnebacksvägen,3,59
Wahlbäckintie,Wahlbäcksvägen,14,18
Yrittäjänkatu,Företagaregatan,9,17
