street_fi,street_sv,lono,hino
Annalantie,,9,206
Kannistontie,,37,95
Kartanontie,,,
Koivutie,,1,20
Kotimäenkuja,,1,
Kuokkamaantie,,6,108
Kuusimetsänraitti,,2,13
Käkyentie,,9,55
Laiduntie,,15,31
Lehtikuusentie,,1,16
Leinosentie,,6,22
Lepaan Kartanon Tie,,5,35
Lepaantie,,13,176
Muuraantie,,2,168
Mäenpääntie,,2,70
Naavakuja,,2,
Packalenintie,,10,52
Paloposkentie,,10,
Pappilantie,,5,23
Pekkasentie,,53,113
Pulkintie,,7,37
Ratontie,,30,474
Sahurinkuja,,1,5
Sammalkuja,,1,6
Taimistontie,,,
Taloustie,,6,
Tammulantie,,9,12
Tarhalankuja,,1,
Terveystalontie,,2,32
Tyrvännöntie,,367,824
Vanajaniementie,,22,212
Varsalaitumentie,,8,14
Vihtatie,,6,12
Viinitilantie,,2,28
Vilhontie,,15,31
