street_fi,street_sv,lono,hino
Juosolantie,,38,110
Järveläntie,,,
Karankamäentie,,14,637
Koirakiventie,,1,313
Kultavolantie,,4,94
Kumpulantie,,17,19
Kärpäläntie,,47,219
Lahnalahdentie,,74,98
Lamposaarentie,,70,116
Lähteenmäenpolku,,30,
Miekankoskentie,,980,994
Miekankuja,,10,
Motellintie,,1,59
Mustikkakaari,,65,
Myllylammentie,,2,36
Mäntysalontie,,60,134
Naaraniementie,,4,283
Naaraniemi,,,
Naurislahdentie,,23,101
Naurisniementie,,2,104
Orasmaantie,,2,340
Palsalantie,,9,33
Peruvedentie,,595,707
Ritarinrannantie,,34,
Saviontie,,6,18
Suittilahdentie,,30,32
Taavilantie,,99,197
Tarhavedentie,,24,
Taulumäentie,,32,294
Tullinkalliontie,,112,138
Ulmalantie,,74,125
Verkkorannantie,,11,
Vihannanlenkki,,1,75
Vihannanraitti,,4,16
