street_fi,street_sv,lono,hino
Ahviontie,,6,561
Arolankuja,,51,185
Elimäentie,,516,946
Kappelitie,,4,14
Kaukasuontie,,29,671
Kekintie,,7,87
Korventie,,614,717
Kuparisentie,,84,92
Kuusikkopolku,,16,40
Kylänahontie,,2,189
Majasaarentie,,36,54
Muhniemenpolku,,2,72
Muhniementie,,9,141
Peräpalo,,65,218
Pitkänsillankuja,,55,
Pitkänsillantie,,44,428
Retkussuontie,,474,
Riitamaantie,,24,161
Sauvamäentie,,1,73
Setrintie,,9,
Takojanraitti,,42,60
Vesalaisentie,,5,30
Vievänsuuntie,,68,158
Villikankuja,,12,58
Wredebyntie,,3,260
Yläniitynkuja,,19,117
Yläniitynpolku,,59,
Yläniityntie,,54,148
