street_fi,street_sv,lono,hino
Aamutähdentie,,183,
Ala-Latvajärventie,,11,130
Haukijärvenkuja,,37,43
Haukijärventie,,32,109
Hyssyläntie,,1,76
Itä-Aureentie,,2,503
Kehtotie,,52,57
Korvenrannantie,,28,
Kuivasniemenkuja,,50,116
Kuivasniementie,,63,379
Kulokoskentie,,77,204
Liesijärvenhaara,,30,
Liesijärvenkuja,,2,68
Liesijärventie,,63,456
Luodejärventie,,50,
Luomajärventie,,1,136
Luoteentie,,1068,1571
Länsi-Aure,,,
Länsi-Aureentie,,10,320
Majalahdentie,,350,
Pahlaskuja,,5,21
Perivehmaantie,,58,168
Raiviontie,,6,126
Rauhalantie,,,
Ritoniementie,,51,125
Santanokantie,,112,
Tenhusjärventie,,4,113
Torttilantie,,77,272
