street_fi,street_sv,lono,hino
Aholantie,,1,21
Erkkiläntie,,,
Eskonojantie,,6,110
Heimotie,,3,35
Hiillos,,32,36
Hollannintie,,9,21
Hongistontie,,142,279
Joenniementie,,33,88
Kalhutie,,14,
Karjalantie,,5,97
Kartanontie,,6,43
Kauppakuja,,3,
Kauriantie,,18,136
Kausankärjentie,,152,381
Kausantie,,1,728
Keskustie,,99,
Kielokummuntie,,35,
Koivukankaantie,,3,5
Koivurannantie,,5,136
Koivurinteentie,,39,119
Kokkoniementie,,24,88
Kokkosentie,,1,16
Kotipiha,,3,
Kotiranta,,1,10
Kuksantie,,9,19
Kuusakoskentie,,1,5
Kuusirannantie,,9,81
Kylväjänpolku,,4,8
Kylväjäntie,,1,8
Kymintie,,3,
Kyntäjäntie,,1,25
Lahtisentie,,50,266
Laviassuontie,,96,
Lehtitie,,1,10
Lehtokuja,,5,9
Läpiänkärjentie,,155,183
Läpiänlahti,,15,596
Läpiäntie,,202,747
Matintie,,3,
Museotie,,3,37
Mustalahti,,9,61
Musterinojantie,,52,117
Musterintie,,4,37
Myllyojantie,,75,544
Myllypurontie,,4,11
Mäkelänkuja,,31,
Mäkirinteenkuja,,1,34
Nyynästensalontie,,5,
Onnintie,,2,4
Otonkuja,,1,28
Palpasentie,,2,310
Parkinpolku,,3,7
Peikkometsäntie,,33,39
Pohjanpellontie,,1,30
Puistotie,,1,7
Päivärinteentie,,15,76
Päivätie,,2,28
Rantakoivuntie,,4,12
Rantamäentie,,44,76
Rantatie,,1,
Rinnetie,,2,6
Romunkärki,,2,38
Ruskealahti,,85,103
Siilinlehdontie,,105,
Siirintie,,3,5
Soidinsuontie,,164,220
Suurijärventie,,7,279
Tamppilahdentie,,395,
Urheiluopistontie,,1,111
Vakkatie,,2,10
Viinakoijanraitti,,3,5
Viinakoijantie,,3,82
Väinölä,,25,43
Värlammintie,,32,368
