street_fi,street_sv,lono,hino
Auneskyläntie,,10,126
Aunesluomantie,,824,
Heikkiläntie,,96,
Jokiniementie,,44,74
Jouhikyläntie,,12,
Jouhimaantie,,80,566
Kaappolantie,,1,264
Kantintie,,2,71
Kantti,,,
Karhunpesänkuja,,22,
Karviantie,,332,737
Kasarintie,,5,23
Kaunistontie,,83,
Kauraharjuntie,,27,98
Kiviharjuntie,,25,295
Kiviniementie,,31,
Korpikyläntie,,20,296
Korpisalo,,23,191
Koskitie,,12,92
Kotalapintie,,85,
Kuusilahti,,74,
Kyyneltenreitti,,190,
Lentokentäntie,,46,
Luomanmutka,,1,114
Luomantie,,41,51
Lähteentie,,30,40
Nevalantie,,45,181
Niinisalontie,,181,405
Oskunpolku,,4,30
Partakylä,,110,251
Pelimanninkuja,,23,110
Puistotie,,32,
Pyörteentie,,27,31
Skanssintie,,25,470
Suvelantie,,5,55
Virkasalo,,17,
Vuorenmaantie,,10,96
