street_fi,street_sv,lono,hino
Alapellontie,,1,224
Haringinlahdentie,,8,12
Haukiniementie,,86,
Heinämäentie,,46,224
Honkatie,,1,23
Häyryntie,,34,309
Itkonniementie,,366,
Jäkäläpolku,,1,17
Kaivotie,,1,170
Kanavatie,,1,18
Kanervatie,,1,13
Kangastie,,4,
Karilantie,,10,62
Kielotie,,1,7
Kiertopolku,,6,27
Koivikkosuontie,,39,85
Koivulehdontie,,51,161
Koivutie,,1,23
Konninmäentie,,50,180
Konttiniementie,,9,315
Koskenniementie,,1,10
Koskentie,,445,1246
Kurjenniementie,,68,268
Kuukonniementie,,1,3
Kuusitie,,10,18
Käpytie,,3,46
Laakkolanniementie,,19,326
Lehtoniementie,,3,294
Lemmetynniementie,,45,169
Liisalantie,,1,15
Marttilantie,,33,280
Miilutie,,1,12
Mikontie,,10,18
Mustanlammentie,,16,61
Osmajärventie,,1,44
Pajutie,,,
Pasalanmäentie,,29,173
Pihlajamäentie,,159,
Purotie,,1,26
Putkitie,,2,6
Pöksänlahdentie,,4,187
Rasvaharjuntie,,54,
Rengontie,,26,360
Siltatie,,1,31
Sirkantie,,1,91
Sorsakoskentie,,1,810
Sorsapuistontie,,4,6
Sortoniementie,,100,714
Suurmäentie,,4,85
Taivalmäentie,,1,11
Terästuvantie,,6,11
Tomperintie,,330,414
Varkaudentie,,120,690
Venerannantie,,4,110
Välimerentie,,1,13
