street_fi,street_sv,lono,hino
Ahvenlammentie,,28,61
Hepopurontie,,31,100
Hoikinharjuntie,,30,40
Hoikinpurontie,,18,64
Hoikintie,,1,370
Hökösentie,,2,460
Itäkalliontie,,4,331
Kaatronranta,,2,32
Kaatrontie,,13,139
Kaatrontie Lassila,,,
Kanalahdentie,,40,52
Kivipurontie,,6,18
Kokkosenmäentie,,61,126
Korpisuontie,,22,44
Korventie,,5,189
Kuopiontie,,,
Lammintie,,25,41
Lehtomäentie,,64,80
Leppätie,,2,40
Lutinmäentie,,35,125
Luvelahdentie,,777,868
Mehtomäentie,,4,371
Museotie,,6,90
Nevantie,,16,110
Nissiläntie,,10,30
Ollikkalantie,,19,140
Pajupellontie,,90,
Pellonpääntie,,11,45
Pihatie,,12,24
Pikonranta,,26,60
Pitkänpääntie,,2,76
Pitkänranta,,29,53
Pohjolanmäentie,,2,150
Pysäkkitie,,5,170
Pöljän Vanhatie,,23,260
Rajapellontie,,90,
Reponiementie,,1,50
Rieska-Kallentie,,21,40
Rinnepellontie,,39,93
Saarisenpääntie,,9,
Saarisenrantatie,,21,66
Saarismäentie,,2,231
Sahitie,,19,77
Saunarinteentie,,3,21
Savonniementie,,4,70
Seurantalontie,,7,22
Suvirannantie,,78,80
Tammenniskantie,,11,65
Tervalahdentie,,11,
Uudistalontie,,37,57
Vellimäentie,,15,17
Vesteriläntie,,19,40
Viitonen,,2881,3539
Villeläntie,,15,36
Vironniementie,,74,195
Väinöläntie,,6,34
Väliharjuntie,,10,210
