street_fi,street_sv,lono,hino
Hakavainiontie,,8,
Hellintie,,154,
Hietaniementie,,5,113
Iinniementie,,50,180
Kantolantie,,695,1080
Kemintie,,1030,2000
Kiveläntie,,10,18
Konttilantie,,40,1201
Koulukuja,,9,
Lahdenperäntie,,5,136
Laukkukuusentie,,14,37
Leiritie,,11,53
Lohenpyrstöntie,,30,
Luodontie,,6,260
Montintie,,66,
Muhojokisuuntie,,22,110
Muhoperäntie,,71,77
Mäkikuja,,18,40
Mäntyniementie,,52,54
Nybyntie,,9,41
Oijärventie,,6,334
Papinkarinniementie,,14,130
Pehkosentie,,30,
Persontie,,35,50
Pihatie,,6,14
Puuroniementie,,7,83
Pyöriäissuvannontie,,25,25
Rinteentie,,,
Rytiletontie,,28,
Räysköntie,,103,
Sassinkuja,,35,70
Sassintie,,2,77
Saviperäntie,,93,
Seljänperäntie,,80,353
Seppälänkankaantie,,11,27
Somerontie,,77,
Tihisentie,,7,19
Toitontie,,1,9
Tyykiluodonkuja,,33,
Valtakuja,,7,50
Vuornosvarrentie,,12,87
Äijänrannantie,,20,
