street_fi,street_sv,lono,hino
Herasentie,,14,520
Ikäläntie,,8,60
Kalkkisalmentie,,93,142
Kapeenjärventie,,26,100
Kapeenmäentie,,6,474
Kappee,,,
Koskiharju,,,
Länsirannantie,,3688,4046
Metsäpihantie,,7,66
Pappilansuontie,,71,383
Petsamontie,,339,820
Pulkonkoskentie,,222,623
Pulkonkoski,,,
Pulkonrannantie,,14,522
Rakkineentie,,42,287
Ryönänkierto,,7,408
Salinjoentie,,7,167
Salonlammintie,,20,20
Salonniementie,,96,156
Sammakkomäenpolku,,70,156
Särkisuontie,,326,563
Tervaslahti,,1010,
Tilliniementie,,,
Tillinniementie,,91,357
Varpasmaantie,,61,367
