street_fi,street_sv,lono,hino
Airikinportti,,2,4
Airikintie,,27,
Aittapolku,,1,6
Akonraitti,,1,15
Alaorte,,1,
Aspikuja,,1,4
Avainkuja,,2,6
Haimionkuja,,1,14
Haimiontie,,1,25
Hakametsäntie,,1,18
Hakkistenkuja,,1,28
Hakkistentie,,11,13
Hamppukalliontie,,1,7
Helmikuja,,1,6
Henkulankuja,,2,5
Herttuankuja,,1,7
Hoivakuja,,3,5
Huiskuja,,1,6
Huistuppulantie,,1,14
Huoltola,,,
Hämyrintie,,8,
Jalokiventie,,1,18
Johanneksennokka,,1,12
Johanneksentie,,2,22
Kaivokuja,,1,6
Karilanpolku,,3,5
Katajamäki,,1,
Keihäskuja,,1,4
Keskiortenkuja,,1,7
Keskiortenpolku,,2,11
Keskiortentie,,1,20
Kisällinkuja,,2,4
Kivimäki,,1,
Koivukalliontie,,1,11
Kolikko,,1,6
Kolimäki,,1,6
Korukuja,,1,8
Kotikalliontie,,3,6
Kreivinkuja,,1,6
Kruunajaiskuja,,1,9
Kukkakuja,,3,6
Kukonharjantie,,1,3
Kuljuntie,,1,10
Kuninkaan Metsätie,,1,4
Kuninkaanpolku,,6,
Kuninkaanraitti,,2,14
Köysikuja,,2,
Laitakarintie,,16,40
Laituri,,1,8
Lepämäentie,,4,
Liinamäenkuja,,2,6
Lipinnenä,,3,7
Lippokuja,,1,7
Lompsa,,1,3
Loukinaistenmutka,,3,13
Loukinaistentie,,,
Lukonlenkki,,1,11
Lähdeniityntie,,1,13
Lähteenpolku,,2,4
Marjastajankuja,,2,4
Matinpiha,,1,11
Mestarinkuja,,1,16
Mestarintie,,1,37
Metsolanpolku,,1,4
Metsolantie,,2,13
Miekkakuja,,1,3
Mikolankuja,,1,3
Mikolanpiha,,1,10
Monorinne,,1,7
Myllymäenkuja,,4,
Mäkiortentie,,3,
Nenämäenkuja,,1,5
Nenämäentie,,2,
Nenärengas,,1,26
Nokanperä,,2,4
Nokkamiehenpolku,,1,
Nokkamiehentie,,1,10
Ojalankuja,,1,7
Ojarinnankuja,,3,31
Ojarinnantie,,2,
Ortelammentie,,1,4
Ortenniitynkuja,,1,8
Ortenniityntie,,1,8
Ortenojantie,,3,6
Palstakuja,,1,6
Perkiöntie,,2,23
Pihakuja,,2,4
Piilipuunkuja,,1,11
Pikonnokka,,2,14
Pohjarinne,,1,
Polttokuja,,1,7
Polttopolku,,1,3
Pronssikuja,,1,8
Pulkkionkuja,,3,9
Pulkkiontie,,1,11
Pyökärinkuja,,1,6
Pähkinäkuja,,1,8
Rakokivenkuja,,1,5
Rapusmäenkuja,,2,4
Rapusmäentie,,1,6
Rengaskuja,,3,6
Riipuskuja,,1,8
Ruukkukuja,,3,8
Ruukkupolku,,3,
Räihäläntie,,1,5
Salimäentie,,3,43
Salimäki,,,
Salirinne,,1,8
Salparinteentie,,1,14
Sarkakuja,,1,5
Satteentie,,1,19
Setälänkuja,,1,
Setälänraitti,,1,8
Setäläntie,,5,15
Sinkiläkuja,,1,9
Solkikuja,,1,12
Sormuskuja,,1,8
Tammitie,,1,36
Tasakuja,,1,4
Tasapolku,,2,4
Tiikkolankuja,,1,5
Tiikkolanpiha,,1,3
Tuulensuunkuja,,1,5
Tuulensuuntie,,2,10
Töyräspolku,,1,
Uunimäenkuja,,1,5
Uunimäentie,,1,
Uuraannokka,,1,7
Vaahtolantie,,2,14
Vaihemäentie,,2,16
Vanha Härkätie,,2,330
Vanha Loukinaistentie,,1,29
Vanha Perkiöntie,,1,50
Vanhakoivula,,7,
Vankionkuja,,6,20
Vankiontie,,5,276
Vinttikaivonpiha,,1,5
Vironlähteenkuja,,2,6
Vironlähteenpolku,,1,8
Vironmiehenpolku,,2,
Vironmiehentie,,1,8
Vähävankiontie,,25,84
Väliortentie,,1,9
Välipellonkuja,,1,4
Yläortenkuja,,1,14
Yläortenpolku,,1,6
Yläortentie,,3,8
