street_fi,street_sv,lono,hino
Antinmikontie,,8,161
Autiontie,,3,101
Hujakanpolku,,27,150
Hujakantie,,110,167
Iskulahdentie,,119,177
Jokimiehentie,,358,473
Kalamainlammintie,,25,172
Kissakorventie,,18,63
Kujansuuntie,,35,
Lahtelantie,,70,120
Lamminniementie,,82,96
Lumpeisentie,,27,294
Mustasuontie,,257,
Mäkiharjuntie,,31,83
Mäkilammintie,,52,142
Männikköniementie,,33,40
Nurmelantie,,386,694
Parkainniementie,,3,29
Parkkolantie,,70,316
Perämäentie,,8,125
Rasantie,,1,
Salajärventie,,9,99
Sammalisentie,,23,318
Suurenjärventie,,14,326
Syvänjärventie,,32,387
Tuomaantie,,10,40
Unttuantie,,30,221
Vaalimaantie,,3820,4595
Väkeväläntie,,1,613
