street_fi,street_sv,lono,hino
Alaseläntie,,,
Alasinkatu,,1,3
Anttilanmäki,,17,81
Asemakatu,,2,4
Asemaraitti,,5,
Autiontie,,101,421
Haapakuja,,1,26
Hallipussi,,1,12
Hansantie,,3,5
Harjukatu,,13,39
Havukuja,,1,8
Heiniönkankaantie,,2,161
Heiniöntie,,116,330
Heinäkatu,,1,10
Herneniementie,,1,13
Hiekanpääntie,,1,16
Hiekkapurontie,,1,5
Hämeenkatu,,3,27
Hännislahdentie,,85,85
Häyrisentie,,2,50
Ideaparkinkatu,,1,
Jakolantie,,22,285
Joroistentie,,3,50
Jäppiläntie,,380,791
Järvisuomentie,,,
Järvitie,,1,
Kaakinmäenkatu,,5,22
Kaanarinkatu,,1,19
Kalevalankatu,,8,59
Kangaskatu,,2,30
Karjalankatu,,2,34
Karjalankyläntie,,5,375
Katajakuja,,3,7
Kauppakatu,,1,7
Kauppatori,,1,5
Kenttäkatu,,2,19
Kerantie,,1,7
Keskuskatu,,3,53
Kesäkatu,,4,30
Kirjurinkatu,,1,16
Kiskokatu,,1,7
Kiukoonmäentie,,2,
Kivilinnantie,,135,195
Kivisalmi,,40,144
Koivukuja,,1,29
Kokkomäentie,,31,60
Kolmisopentie,,31,73
Kontiotie,,2,55
Korpikuja,,1,10
Kortesaarentie,,6,38
Korvuorenranta,,71,103
Korvuorentie,,101,171
Kotamäentie,,736,1231
Koukkulahdentie,,39,78
Koulukatu,,12,14
Kukkaromäentie,,86,122
Kukkaroniementie,,3,560
Kulmakuja,,2,4
Kumputie,,5,
Kurkisuontie,,52,
Kutteritie,,2,11
Käenkuja,,3,11
Käpykuja,,1,8
Laaksotie,,3,108
Laaninkorventie,,21,
Lampolahdenkatu,,1,10
Leikontie,,31,52
Levysepänkatu,,2,5
Louhentie,,3,10
Lähdeseläntie,,65,77
Läänänranta,,210,
Läänäntie,,210,210
Majatie,,6,28
Marjatie,,2,22
Mataramäentie,,10,1865
Matinmäentie,,60,200
Mesikuja,,1,6
Metsolantie,,3,16
Metsäkouluntie,,3,27
Metsäopistontie,,17,140
Mikkelintie,,735,1025
Mustikkapolku,,1,25
Muurainkuja,,1,6
Myllykatu,,1,14
Mähönseläntie,,3,
Mäkikatu,,3,8
Männistönkatu,,3,9
Mäntyseläntie,,51,51
Nevalantie,,,
Niittytie,,1,17
Nikkarilantie,,2,16
Nikulanmäentie,,24,130
Norotie,,1,11
Nyyrikinkatu,,3,10
Olkonlahdentie,,154,
Olkonniementie,,40,62
Olkonniemi,,,
Opintie,,1,3
Oravakuja,,4,
Partaharjuntie,,131,140
Peiponkatu,,4,
Pekkojentie,,319,357
Penttilänmäki,,2,80
Pertinkuja,,1,
Peräseläntie,,291,391
Petronniementie,,51,455
Petäjäkuja,,4,8
Pieksämäentie,,1069,
Pihkapolku,,2,9
Pohjolankatu,,1,54
Poikkitie,,1,33
Poste Restante,,,
Poutapolku,,3,
Purotie,,1,10
Puutarhatie,,1,18
Pääkköläntie,,44,44
Rajakatu,,2,
Rakosalmentie,,56,191
Ratakatu,,10,55
Resinakuja,,1,8
Reunakatu,,1,16
Riipiläntie,,40,245
Ristonkatu,,1,17
Ruunalehdontie,,85,101
Sahakatu,,12,18
Sairaalantie,,1,14
Salomontie,,1,10
Sammontie,,7,22
Savenvalajantie,,1,8
Savontie,,1,55
Selkiöntie,,2,26
Seppolantie,,7,71
Suomäentie,,17,291
Suonenjoentie,,159,861
Suontiontie,,,
Suopellontie,,,
Suvitie,,5,10
Tahintie,,3,78
Tallikankaankatu,,3,
Tallikatu,,1,9
Talvitie,,2,
Tapionkatu,,3,33
Tapparakatu,,1,14
Tasakatu,,3,
Telikuja,,1,9
Tellervonkatu,,3,
Temuntie,,4,6
Teollisuustie,,1,7
Tikankatu,,1,62
Timpurinkatu,,1,11
Toikantie,,2,13
Torikatu,,1,17
Toukotie,,5,18
Tuohiniementie,,1,16
Töyrilammentie,,15,145
Ukkolantie,,13,75
Valoharjuntie,,6,225
Vanha-Heiniöntie,,3,261
Varkaudentie,,265,
Varpukuja,,1,6
Vehmaskyläntie,,271,776
Venevalkamantie,,3,
Venkikuja,,1,8
Vilhulantie,,880,1071
Visakuja,,1,8
Välikatu,,1,15
Yläpaikantie,,35,210
