street_fi,street_sv,lono,hino
Aarrapolku,,2,6
Aisakuja,,,
Allastie,,16,50
Angervonpolku,,2,4
Apilatie,,3,6
Arinatie,,1,6
Arontie,,1,5
Asematie,,1,10
Auliksentie,,2,8
Aumapolku,,1,5
Autereentie,,1,5
Autiontie,,1,9
Epontie,,3,7
Fiinankatu,,1,3
Franssintie,,1,7
Hakatie,,1,16
Hakkoontie,,3,27
Hallikatu,,2,10
Haravatie,,2,20
Harjakoskentie,,79,152
Hattarantie,,1,7
Havupolku,,1,25
Heinätie,,1,8
Hiekkatie,,2,11
Hirveläntie,,680,713
Hitsaajankatu,,1,8
Hoiskantie,,1,45
Honkaniementie,,5,22
Honkatie,,1,14
Honkirämäkäntie,,24,135
Hopiantie,,49,136
Hovinkatu,,1,
Huhdantie,,1,8
Huhtasentie,,1,12
Huovintie,,1,1
Hyötyläntie,,9,33
Häjyluomantie,,116,199
Ikarintaival,,17,21
Ikarintie,,3,8
Ilmajoentie,,20,59
Imarteenpolku,,1,3
Isokorventie,,35,86
Issunranta,,2,
Issuntie,,3,5
Jokihaara,,1,74
Jousimiehenkatu,,1,3
Juhanpolku,,1,6
Juomukkapolku,,1,24
Jurvantie,,1554,1641
Jussinkatu,,2,8
Jyllinkoskentie,,5,182
Jyllintaival,,29,184
Jyllintöyrä,,4,38
Jyräntie,,1,399
Jäkäläpolku,,1,13
Kaarnapolku,,1,14
Kaartotie,,2,57
Kajontie,,1,10
Kalliokuja,,3,6
Kalliopellontie,,65,69
Kalustekatu,,1,7
Kampinkyläntie,,388,
Kampintie,,36,
Kanavatie,,2,19
Kanervapolku,,1,10
Kankaantie,,1,56
Karhikuja,,2,4
Karhuranta,,8,
Karhuvuorentie,,6,57
Karvatie,,14,34
Kaskistentie,,84,560
Kastikanpolku,,1,
Katajatie,,15,20
Keisitie,,1,6
Kelotie,,1,15
Keskikuja,,12,46
Keskiveräjä,,1,37
Keskuspuistikko,,1,48
Kettutie,,1,27
Kielotaival,,1,
Kiemuratie,,14,
Kiikkulantie,,4,132
Kirkkoahde,,1,15
Kiskontie,,14,70
Kissikuja,,1,36
Kiventie,,1,
Kiviaidantie,,1,8
Kiviharjuntie,,1,9
Kivikiila,,1,11
Kivimiehentie,,1,162
Kiviojantie,,1,10
Kivipiikki,,1,6
Kivipora,,2,4
Koivusaarentie,,1,27
Koivutie,,2,16
Konstantie,,3,9
Korpelansaarentie,,9,26
Korpelantie,,10,12
Korpihaara,,1,6
Korpilenkki,,3,15
Korpitie,,2,9
Korpiviitta,,1,7
Koulupolku,,1,8
Kulmakuja,,3,3
Kuntolantie,,1,60
Kurikanahde,,1,61
Kurikankyläntie,,10,84
Kurikantie,,1,255
Kurjenpolventie,,6,17
Kuusimäentie,,9,49
Kuusitie,,1,20
Kylvötie,,2,9
Kyntöpolku,,1,20
Kyrönpää,,28,63
Kyrönranne,,19,35
Kytöharjuntie,,21,84
Kytökaari,,1,9
Kytörauskantie,,25,37
Käpypolku,,1,11
Kärppätie,,1,5
Kärrytie,,1,23
Käräjävuorenkatu,,2,
Käräjävuorentie,,6,270
Käälytie,,2,22
Laihopolku,,5,
Lammastie,,2,13
Latvatie,,3,202
Latvuspolku,,2,17
Laulajantie,,1,12
Laurintie,,1,34
Lehtivuoren Metsätie,,4,6
Lehtohaantie,,1,13
Lehtotie,,2,11
Leinikkipolku,,1,3
Lemmikkipolku,,1,6
Letontie,,1,18
Levulantie,,4,122
Linikkipolku,,,
Linjatie,,1,423
Lipastintie,,2,153
Lukkarinkuja,,1,53
Lusanmäentie,,23,78
Lusantie,,13,143
