street_fi,street_sv,lono,hino
Autionmaantie,,35,131
Enonlahdentie,,9,69
Haapaharjuntie,,47,226
Hanhontie,,4,805
Hirsikankaantie,,120,
Hirviniemenkuja,,5,64
Hirviniementie,,7,334
Hurstintie,,11,362
Huutolanniementie,,40,77
Hyyryläntie,,23,659
Juanmaantie,,6,39
Kailanjärventie,,552,
Kaitalanjärventie,,552,
Kaitalantie,,50,668
Kalliolahdentie,,14,65
Karhulantie,,790,
Kesäniementie,,4,330
Kiimalanniementie,,75,87
Korpulantie,,51,590
Kotalahti,,,
Kärkelänniementie,,68,227
Lammintie,,3,55
Leppäkorventie,,3,759
Lintulantie,,49,69
Loilontie,,100,104
Mullinniementie,,101,135
Mäkelänjärventie,,39,134
Ojalantie,,19,201
Pajulammintie,,4,105
Pääskynniementie,,44,592
Rantatie,,12,82
Salmelantie,,33,63
Soukonlahdentie,,37,95
Syrjäntie,,805,849
Taivalahontie,,46,346
Talluslammintie,,29,156
Uittosniementie,,34,
Vastalahdentie,,8,271
Vittasniementie,,34,335
Vähäkoskelantie,,19,
Vähäniementie,,14,80
Väärinmajantie,,397,976
