street_fi,street_sv,lono,hino
Alatalontie,,1,14
Ankkurikuja,,1,
Apurholma,,4,
Etukyläntie,,1,43
Hallintie,,1,21
Hanskinmaantie,,,
Hanskintie,,1,8
Haraholmantie,,1,13
Harjantauksentie,,2,4
Hasakuja,,11,19
Haukilahdentie,,3,5
Heinäkaskentie,,3,19
Hevossaarentie,,79,158
Hevossaari,,,
Hiilikoukku,,3,8
Hiilimiiluntie,,1,23
Hiilipolku,,1,16
Hirssaarentie,,28,32
Hoviharjantie,,1,11
Hylkeentie,,3,38
Jahtipolku,,1,10
Jauhetie,,16,86
Jollapolku,,1,8
Jänskäntie,,1,40
Kajakarintie,,11,
Kalliomäki,,1,9
Kallionlaki,,1,14
Kallionsivu,,1,12
Kalliorinne,,1,19
Kanukkapolku,,2,20
Kaskenkuja,,1,8
Kaskenperä,,1,20
Kaskensivu,,1,8
Kaskikalliontie,,4,31
Kaskimäentie,,1,38
Kipparitie,,9,
Kissankorventie,,2,14
Kivenkorvantie,,90,120
Kivimäki,,1,8
Kivirinne,,1,8
Kokkokalliontie,,1,23
Kompassikuja,,2,4
Korkotintie,,9,19
Kotilotie,,1,27
Kotolahdentie,,2,22
Kurottajankuja,,15,
Kuusisaarentie,,618,
Kytöpolku,,1,5
Kytörinne,,1,6
Kärkisaarentie,,1,64
Kääntötie,,19,39
Köysikuja,,5,7
Laahapolku,,1,10
Laaharannantie,,1,14
Lauttapolku,,1,11
Lavakalliontie,,5,10
Lavanrinne,,1,24
Lavansaarentie,,3,23
Lehtinen,,245,
Lokajanranta,,6,10
Lokajantie,,1,21
Lukkikuja,,3,31
Lummepolku,,1,6
Maahieta,,2,14
Madekuja,,1,11
Maderannantie,,14,26
Madesalmentie,,2,15
Makaseikka,,5,19
Mastotie,,1,3
Merituulentie,,399,876
Metsärinne,,1,24
Mussalontie,,359,608
Mäensivu,,1,12
Mäensyrjä,,1,4
Niinilahdentie,,33,
Norpantie,,1,19
Näkinniemi,,,
Näkintie,,12,62
Paattipolku,,1,6
Palaslahdentie,,59,77
Palotie,,116,
Pekanraitti,,3,29
Peltokaskentie,,1,31
Pitkäkalliontie,,1,46
Poijutie,,3,9
Pormestarintie,,12,36
Poste Restante,,,
Punttelintie,,1,39
Puostinniementie,,41,82
Pursipolku,,1,9
Pässikarintie,,29,57
Rajakalliontie,,8,14
Raumanpohjantie,,6,30
Rentukkapolku,,1,24
Riikinkuja,,1,
Riikinniementie,,44,46
Ristinalus,,2,14
Ristiniemenpää,,6,14
Ristiniementie,,80,191
Ristsaari,,6,
Rompintie,,67,
Rostipolku,,1,17
Ruoritie,,1,11
Ruuhipolku,,1,10
Rytäniementie,,14,38
Saarelaistentie,,1,15
Saarinkotie,,1,33
Saaripirtintie,,2,22
Salakanpolku,,44,
Salakantie,,1,3
Santalahdentie,,131,
Santalahti,,,
Santaniemenkuja,,14,28
Santaniementie,,32,36
Sarkapolku,,3,14
Seiskarintie,,5,22
Semikuja,,10,24
Siikasaarentie,,59,130
Simpukkatie,,1,38
Sireenikuja,,1,29
Suojakalliontie,,6,14
Syväsatama,,,
Takakyläntie,,11,82
Takarannantie,,,
Tarhakalliontie,,1,16
Tauluniementie,,2,
Terikovintie,,1,36
Toistenpolku,,1,3
Tommilantie,,1,7
Trukkikuja,,11,
Tuohipöllöntie,,19,
Turanpolku,,2,14
Turantie,,3,14
Tytärsaarentie,,1,17
Tökkärintie,,15,19
Ulpukkapolku,,1,36
Uuspalontie,,2,29
Uuspellonrinne,,1,9
Uuspellontie,,1,
Uutelantie,,1,37
Vaarinkarintie,,,
Vanhalantie,,2,32
Varsanniementie,,1,62
Vasikkaniementie,,1,24
Venekallionkuja,,5,21
Venekalliontie,,20,24
Villeläntie,,2,38
Vuorenalus,,2,11
Ämmänleuantie,,2,8
Öljykuja,,5,13
Öljysatama,,,
