street_fi,street_sv,lono,hino
Aapa-Särkikummuntie,,,
Ahmavaarantie,,,
Ahtorinteentie,,,
Ahvenkummuntie,,2,4
Aittakatu,,2,4
Aittaranta,,31,
Alajärventie,,191,
Annaliisankatu,,1,9
Antinkatu,,1,8
Esaiaksenkatu,,2,9
Hakomänty,,28,
Hallituskatu,,1,10
Halosenniementie,,10,42
Halosentie,,3,71
Hanhikoskentie,,162,208
Hanhikummuntie,,70,
Helläläntie,,2,4
Hietalahdenaavantie,,,
Hietaniemenkatu,,1,7
Hihnapolku,,3,
Hillatie,,4,6
Housulahdentie,,,
Hyypiöjärventie,,4,53
Hyypiönlenkki,,50,74
Hyypiönranta,,99,
Iivarinmutka,,3,33
Inkiläntie,,110,
Ippiläntie,,2,30
Isopellontie,,7,29
Jaakonkatu,,2,7
Jatulinkatu,,4,30
Javaruksentie,,11,2591
Jokilammentie,,258,
Juhonpolku,,,
Jyväläntie,,1,4
Kaartotie,,1,11
Kalamiehenkatu,,2,17
Kalamiehenkuja,,4,
Kalliosalmentie,,,
Kariniementie,,9,44
Karulantie,,20,22
Katajatie,,2,
Kattilapudas,,,
Keihäsharjuntie,,,
Keihäsvaarantie,,120,124
Kelloniementie,,1,835
Kemijärventie,,330,
Kemiläntie,,12,18
Ketola,,,
Kiekerökatu,,3,37
Kiertotie,,2,26
Kirkkokatu,,1,18
Kirnukummuntie,,2,6
Kirstinvaarantie,,102,
Kiukkaseläntie,,,
Kiviniementie,,13,70
Komiojärventie,,,
Komiovaarantie,,,
Korkiakankaantie,,,
Kotivaarantie,,2,
Kujanvieri,,10,29
Kullelantie,,,
Kuovilantie,,,
Kurrenkaarre,,,
Kurukatu,,2,4
Kustulantie,,65,
Kuumaniemenkatu,,2,13
Kuusivaara,,,
Kuusivaarantie,,50,1641
Käkiniementie,,,
Käpyläntie,,57,150
Kärväsojantie,,,
Laaksotie,,3,12
Lahdenperäntie,,30,
Lammaslahdentie,,,
Lammasniementie,,138,
Lassilantie,,9,38
Latokummuntie,,2,14
Laukkasentie,,19,73
Lautajoentie,,,
Lenkkitie,,16,123
Lentokentäntie,,,
Leppätie,,,
Levärannantie,,4,222
Leväranta,,34,90
Lintinmutka,,,
Lintintie,,57,83
Lohelankatu,,1,
Lohelantie,,1,
Lumppiokatu,,2,4
Luusuantie,,1,2627
Majavantie,,247,
Maksamoseläntie,,,
Martinvaara,,,
Marttilantie,,10,66
Matoharjuntie,,171,211
Mikonniementie,,7,
Moitajärventie,,50,
Morkkaniementie,,72,276
Morkkaperäntie,,30,465
Mustankummuntie,,,
Mäkikatu,,4,8
Narkilahdentie,,12,429
Narkiperäntie,,350,521
Onkimiehentie,,1,6
Outijoentie,,72,92
Pajantie,,29,
Pajulantie,,1,
Palojärventie,,860,952
Parvasaarentie,,47,81
Parvatie,,26,44
Patakatu,,3,
Patolampi,,,
Patovaara,,,
Perävaara,,,
Pieskankatu,,1,6
Pietarinkatu,,2,
Pirttiniementie,,186,216
Pirttivaarantie,,,
Pohjolankatu,,1,13
Poikkilahdentie,,8,72
Poromiehentie,,2,35
Poste Restante,,,
Pounutie,,1,
Pulkkanokantie,,9,72
Pyhätunturintie,,839,
Pöyliökatu,,3,9
Pöyliöntie,,211,294
Raajärventie,,1946,3210
Rantalantie,,46,2160
Riihitie,,1,10
Riitulantie,,,
Ristilammentie,,1200,
Rovaniementie,,1,3650
Ruopsaniementie,,,
Ruopsantie,,45,95
Sairaalakatu,,1,12
Sarriontie,,5,380
Sasserolammentie,,,
Sasseropolku,,2,94
Seinäläntie,,1,12
Seljänperäntie,,138,145
Sodankyläntie,,1005,1011
Sorsakummuntie,,135,144
Syrjäläntie,,21,106
Särkijärventie,,,
Särkiniementie,,31,69
Särkiseläntie,,,
Särkitie,,,
Taimitarhantie,,97,
Taiteilijankatu,,3,20
Tarsakuja,,2,4
Tarsapolku,,1,10
Termuslahdentie,,30,77
Termusniementie,,2,296
Tervamaantie,,,
Toimelankatu,,2,8
Toritie,,7,
Tunturilamminkankaantie,,,
Törölänpolku,,9,
Uimaniementie,,28,50
Uimaraitti,,15,41
Uimarannantie,,1,5
Uitonniementie,,1,
Unholankatu,,1,7
Urheilukatu,,2,19
Uutelantie,,1,30
Vaaranpolvi,,1,22
Vaaratie,,3,51
Vanhanrannantie,,5,31
Vapaudenkatu,,1,16
Varastotie,,1,26
Vesapolku,,2,4
Viljelystie,,3,27
Vilkkalammentie,,,
Vittalehdontie,,5,281
Värjärintie,,3,5
