street_fi,street_sv,lono,hino
Ahvenmäentie,,10,138
Haapakalliontie,,46,156
Hepolammintie,,2,
Huruslahdentie,,58,120
Iloahontie,,16,52
Jokipolventie,,1,215
Jussilantie,,5,76
Kaislarannantie,,8,24
Konnanniementie,,10,85
Kotilaisentie,,5,
Mansikkamäentie,,4,155
Matinrannantie,,1,154
Matinranta,,,
Myllypurontie,,3,52
Pellonpääntie,,5,66
Petäjiköntie,,,
Pohjoiskyläntie,,10,136
Poijinpellontie,,11,75
Puronpolventie,,,
Puropolventie,,1,22
Pöyhönsalmentie,,34,176
Pöyhöntie,,4,116
Suorannantie,,15,170
Tetrikankaantie,,19,115
Timolantie,,100,631
Tornionniementie,,20,232
Tuomaalantie,,30,36
Ukkolantie,,29,268
Vanhaniementie,,230,
Viitostie,,90,654
