street_fi,street_sv,lono,hino
Alhojoentie,,93,664
Ammattimiehentie,,1,13
Asemantie,,1,8
Asuntie,,9,142
Etelärinteentie,,1,12
Haapojantie,,4,152
Hakotie,,1,12
Hiipakantie,,93,
Hopiavuorentie,,69,106
Hormantie,,40,227
Järventie,,12,32
Jääskänjoentie,,44,472
Karhuntie,,2,135
Karoliinankuja,,28,
Kelpakantie,,11,235
Kiikerintie,,21,55
Kiiluistentie,,90,
Kiilustentie,,15,90
Kirkonkyläntie,,475,
Klapsakkatie,,6,55
Konepajantie,,1,5
Korpisaarentie,,1,71
Korpuustentie,,5,32
Koskikuja,,11,37
Kuusinevantie,,1,155
Kyntäjäntie,,6,56
Könnintie,,31,960
Latoistentie,,26,175
Liiveriluhdantie,,4,38
Linnantie,,20,255
Lähteentie,,24,
Maijantie,,3,
Mällikkäläntie,,70,165
Mäntysaarentie,,22,33
Möllintie,,7,40
Pajatie,,1,5
Pampunmäentie,,2,10
Peltomaantie,,95,
Perälänmäentie,,20,52
Poomintie,,18,30
Rapakuja,,59,
Ridanpääntie,,3,23
Sannantie,,2,4
Saraluhdantie,,21,34
Savelantie,,2,28
Seinäjoentie,,682,
Suovasentie,,36,
Taipaleentie,,112,454
Tapaninkuja,,2,30
Tapanintie,,1,49
Tarkastamontie,,1,5
Tekniikantie,,2,6
Tenkkulantie,,4,84
Terästie,,2,
Torkkolantie,,7,105
Varesvuontie,,400,570
Varismäen Metsätie,,10,40
Varrasjärventie,,42,269
Viljanmaantie,,1,45
Ylistarontie,,423,951
